month,naics2d_code,naics2d_name,employment_nsa,employment_sa
2021-03,54-56,Professional and Business Services,20873000.0,
2021-04,54-56,Professional and Business Services,21055000.0,
2021-05,54-56,Professional and Business Services,21138000.0,
2021-06,54-56,Professional and Business Services,21321000.0,
2021-07,54-56,Professional and Business Services,21499000.0,
2021-08,54-56,Professional and Business Services,21633000.0,
2021-09,54-56,Professional and Business Services,21685000.0,
2021-10,54-56,Professional and Business Services,22118000.0,
2021-11,54-56,Professional and Business Services,22245000.0,
2021-12,54-56,Professional and Business Services,22246000.0,
2022-01,54-56,Professional and Business Services,21830000.0,
2022-02,54-56,Professional and Business Services,22131000.0,
2022-03,54-56,Professional and Business Services,22252000.0,
2022-04,54-56,Professional and Business Services,22429000.0,
2022-05,54-56,Professional and Business Services,22482000.0,
2022-06,54-56,Professional and Business Services,22637000.0,
2022-07,54-56,Professional and Business Services,22743000.0,
2022-08,54-56,Professional and Business Services,22794000.0,
2022-09,54-56,Professional and Business Services,22797000.0,
2022-10,54-56,Professional and Business Services,23024000.0,
2022-11,54-56,Professional and Business Services,22999000.0,
2022-12,54-56,Professional and Business Services,22869000.0,
2023-01,54-56,Professional and Business Services,22421000.0,
2023-02,54-56,Professional and Business Services,22580000.0,
2023-03,54-56,Professional and Business Services,22599000.0,
2023-04,54-56,Professional and Business Services,22783000.0,
2023-05,54-56,Professional and Business Services,22857000.0,
2023-06,54-56,Professional and Business Services,22916000.0,
2023-07,54-56,Professional and Business Services,22872000.0,
2023-08,54-56,Professional and Business Services,22870000.0,
2023-09,54-56,Professional and Business Services,22797000.0,
2023-10,54-56,Professional and Business Services,22943000.0,
2023-11,54-56,Professional and Business Services,22863000.0,
2023-12,54-56,Professional and Business Services,22729000.0,
2024-01,54-56,Professional and Business Services,22282000.0,
2024-02,54-56,Professional and Business Services,22392000.0,
2024-03,54-56,Professional and Business Services,22396000.0,
2024-04,54-56,Professional and Business Services,22593000.0,
2024-05,54-56,Professional and Business Services,22682000.0,
2024-06,54-56,Professional and Business Services,22741000.0,
2024-07,54-56,Professional and Business Services,22730000.0,
2024-08,54-56,Professional and Business Services,22714000.0,
2024-09,54-56,Professional and Business Services,22664000.0,
2024-10,54-56,Professional and Business Services,22771000.0,
2024-11,54-56,Professional and Business Services,22773000.0,
2024-12,54-56,Professional and Business Services,22707000.0,
2025-01,54-56,Professional and Business Services,22193000.0,
2025-02,54-56,Professional and Business Services,22328000.0,
2025-03,54-56,Professional and Business Services,22351000.0,
2025-04,54-56,Professional and Business Services,22575000.0,
2025-05,54-56,Professional and Business Services,22631000.0,
2025-06,54-56,Professional and Business Services,22685000.0,
2025-07,54-56,Professional and Business Services,22660000.0,
2025-08,54-56,Professional and Business Services,22648000.0,
2025-09,54-56,Professional and Business Services,22592000.0,
2025-10,54-56,Professional and Business Services,22748000.0,
2025-11,54-56,Professional and Business Services,22692000.0,
2025-12,54-56,Professional and Business Services,22605000.0,
2021-01,61-62,Education and Health Services,23209000.0,
2021-02,61-62,Education and Health Services,23503000.0,
2021-03,61-62,Education and Health Services,23643000.0,
2021-04,61-62,Education and Health Services,23715000.0,
2021-05,61-62,Education and Health Services,23633000.0,
2021-06,61-62,Education and Health Services,23442000.0,
2021-07,61-62,Education and Health Services,23410000.0,
2021-08,61-62,Education and Health Services,23439000.0,
2021-09,61-62,Education and Health Services,23672000.0,
2021-10,61-62,Education and Health Services,24007000.0,
2021-11,61-62,Education and Health Services,24108000.0,
2021-12,61-62,Education and Health Services,24039000.0,
2022-01,61-62,Education and Health Services,23694000.0,
2022-02,61-62,Education and Health Services,24078000.0,
2022-03,61-62,Education and Health Services,24162000.0,
2022-04,61-62,Education and Health Services,24244000.0,
2022-05,61-62,Education and Health Services,24189000.0,
2022-06,61-62,Education and Health Services,24070000.0,
2022-07,61-62,Education and Health Services,24104000.0,
2022-08,61-62,Education and Health Services,24203000.0,
2022-09,61-62,Education and Health Services,24517000.0,
2022-10,61-62,Education and Health Services,24845000.0,
2022-11,61-62,Education and Health Services,24994000.0,
2022-12,61-62,Education and Health Services,24926000.0,
2023-01,61-62,Education and Health Services,24712000.0,
2023-02,61-62,Education and Health Services,25069000.0,
2023-03,61-62,Education and Health Services,25133000.0,
2023-04,61-62,Education and Health Services,25220000.0,
2023-05,61-62,Education and Health Services,25235000.0,
2023-06,61-62,Education and Health Services,25116000.0,
2023-07,61-62,Education and Health Services,25142000.0,
2023-08,61-62,Education and Health Services,25278000.0,
2023-09,61-62,Education and Health Services,25604000.0,
2023-10,61-62,Education and Health Services,25931000.0,
2023-11,61-62,Education and Health Services,26118000.0,
2023-12,61-62,Education and Health Services,26088000.0,
2024-01,61-62,Education and Health Services,25867000.0,
2024-02,61-62,Education and Health Services,26248000.0,
2024-03,61-62,Education and Health Services,26325000.0,
2024-04,61-62,Education and Health Services,26427000.0,
2024-05,61-62,Education and Health Services,26375000.0,
2024-06,61-62,Education and Health Services,26265000.0,
2024-07,61-62,Education and Health Services,26215000.0,
2024-08,61-62,Education and Health Services,26322000.0,
2024-09,61-62,Education and Health Services,26643000.0,
2024-10,61-62,Education and Health Services,26973000.0,
2024-11,61-62,Education and Health Services,27127000.0,
2024-12,61-62,Education and Health Services,27093000.0,
2025-01,61-62,Education and Health Services,26857000.0,
2025-02,61-62,Education and Health Services,27162000.0,
2025-03,61-62,Education and Health Services,27222000.0,
2025-04,61-62,Education and Health Services,27333000.0,
2025-05,61-62,Education and Health Services,27275000.0,
2025-06,61-62,Education and Health Services,27118000.0,
2025-07,61-62,Education and Health Services,27100000.0,
2025-08,61-62,Education and Health Services,27184000.0,
2025-09,61-62,Education and Health Services,27445000.0,
2025-10,61-62,Education and Health Services,27738000.0,
2025-11,61-62,Education and Health Services,27860000.0,
2025-12,61-62,Education and Health Services,27793000.0,
2021-01,71-72,Leisure and Hospitality,12099000.0,
2021-02,71-72,Leisure and Hospitality,12540000.0,
2021-03,71-72,Leisure and Hospitality,12876000.0,
2021-04,71-72,Leisure and Hospitality,13435000.0,
2021-05,71-72,Leisure and Hospitality,14033000.0,
2021-06,71-72,Leisure and Hospitality,14800000.0,
2021-07,71-72,Leisure and Hospitality,15266000.0,
2021-08,71-72,Leisure and Hospitality,15239000.0,
2021-09,71-72,Leisure and Hospitality,14839000.0,
2021-10,71-72,Leisure and Hospitality,14898000.0,
2021-11,71-72,Leisure and Hospitality,14861000.0,
2021-12,71-72,Leisure and Hospitality,14925000.0,
2022-01,71-72,Leisure and Hospitality,14592000.0,
2022-02,71-72,Leisure and Hospitality,14864000.0,
2022-03,71-72,Leisure and Hospitality,15103000.0,
2022-04,71-72,Leisure and Hospitality,15489000.0,
2022-05,71-72,Leisure and Hospitality,15933000.0,
2022-06,71-72,Leisure and Hospitality,16494000.0,
2022-07,71-72,Leisure and Hospitality,16703000.0,
2022-08,71-72,Leisure and Hospitality,16602000.0,
2022-09,71-72,Leisure and Hospitality,16143000.0,
2022-10,71-72,Leisure and Hospitality,16090000.0,
2022-11,71-72,Leisure and Hospitality,15979000.0,
2022-12,71-72,Leisure and Hospitality,15926000.0,
2023-01,71-72,Leisure and Hospitality,15616000.0,
2023-02,71-72,Leisure and Hospitality,15801000.0,
2023-03,71-72,Leisure and Hospitality,16031000.0,
2023-04,71-72,Leisure and Hospitality,16349000.0,
2023-05,71-72,Leisure and Hospitality,16763000.0,
2023-06,71-72,Leisure and Hospitality,17291000.0,
2023-07,71-72,Leisure and Hospitality,17383000.0,
2023-08,71-72,Leisure and Hospitality,17258000.0,
2023-09,71-72,Leisure and Hospitality,16734000.0,
2023-10,71-72,Leisure and Hospitality,16636000.0,
2023-11,71-72,Leisure and Hospitality,16419000.0,
2023-12,71-72,Leisure and Hospitality,16399000.0,
2024-01,71-72,Leisure and Hospitality,15980000.0,
2024-02,71-72,Leisure and Hospitality,16116000.0,
2024-03,71-72,Leisure and Hospitality,16362000.0,
2024-04,71-72,Leisure and Hospitality,16640000.0,
2024-05,71-72,Leisure and Hospitality,17076000.0,
2024-06,71-72,Leisure and Hospitality,17488000.0,
2024-07,71-72,Leisure and Hospitality,17562000.0,
2024-08,71-72,Leisure and Hospitality,17467000.0,
2024-09,71-72,Leisure and Hospitality,16966000.0,
2024-10,71-72,Leisure and Hospitality,16833000.0,
2024-11,71-72,Leisure and Hospitality,16655000.0,
2024-12,71-72,Leisure and Hospitality,16672000.0,
2025-01,71-72,Leisure and Hospitality,16263000.0,
2025-02,71-72,Leisure and Hospitality,16346000.0,
2025-03,71-72,Leisure and Hospitality,16558000.0,
2025-04,71-72,Leisure and Hospitality,16859000.0,
2025-05,71-72,Leisure and Hospitality,17312000.0,
2025-06,71-72,Leisure and Hospitality,17709000.0,
2025-07,71-72,Leisure and Hospitality,17771000.0,
2025-08,71-72,Leisure and Hospitality,17692000.0,
2025-09,71-72,Leisure and Hospitality,17197000.0,
2025-10,71-72,Leisure and Hospitality,17093000.0,
2025-11,71-72,Leisure and Hospitality,16911000.0,
2025-12,71-72,Leisure and Hospitality,16861000.0,
2021-01,81,Other Services (except Public Administration),5241000.0,
2021-02,81,Other Services (except Public Administration),5266000.0,
2021-03,81,Other Services (except Public Administration),5296000.0,
2021-04,81,Other Services (except Public Administration),5357000.0,
2021-05,81,Other Services (except Public Administration),5397000.0,
2021-06,81,Other Services (except Public Administration),5516000.0,
2021-07,81,Other Services (except Public Administration),5571000.0,
2021-08,81,Other Services (except Public Administration),5572000.0,
2021-09,81,Other Services (except Public Administration),5520000.0,
2021-10,81,Other Services (except Public Administration),5573000.0,
2021-11,81,Other Services (except Public Administration),5586000.0,
2021-12,81,Other Services (except Public Administration),5590000.0,
2022-01,81,Other Services (except Public Administration),5524000.0,
2022-02,81,Other Services (except Public Administration),5588000.0,
2022-03,81,Other Services (except Public Administration),5612000.0,
2022-04,81,Other Services (except Public Administration),5655000.0,
2022-05,81,Other Services (except Public Administration),5691000.0,
2022-06,81,Other Services (except Public Administration),5759000.0,
2022-07,81,Other Services (except Public Administration),5785000.0,
2022-08,81,Other Services (except Public Administration),5761000.0,
2022-09,81,Other Services (except Public Administration),5712000.0,
2022-10,81,Other Services (except Public Administration),5743000.0,
2022-11,81,Other Services (except Public Administration),5752000.0,
2022-12,81,Other Services (except Public Administration),5745000.0,
2023-01,81,Other Services (except Public Administration),5706000.0,
2023-02,81,Other Services (except Public Administration),5724000.0,
2023-03,81,Other Services (except Public Administration),5750000.0,
2023-04,81,Other Services (except Public Administration),5791000.0,
2023-05,81,Other Services (except Public Administration),5838000.0,
2023-06,81,Other Services (except Public Administration),5915000.0,
2023-07,81,Other Services (except Public Administration),5924000.0,
2023-08,81,Other Services (except Public Administration),5917000.0,
2023-09,81,Other Services (except Public Administration),5866000.0,
2023-10,81,Other Services (except Public Administration),5887000.0,
2023-11,81,Other Services (except Public Administration),5901000.0,
2023-12,81,Other Services (except Public Administration),5885000.0,
2024-01,81,Other Services (except Public Administration),5839000.0,
2024-02,81,Other Services (except Public Administration),5869000.0,
2024-03,81,Other Services (except Public Administration),5905000.0,
2024-04,81,Other Services (except Public Administration),5943000.0,
2024-05,81,Other Services (except Public Administration),5983000.0,
2024-06,81,Other Services (except Public Administration),6049000.0,
2024-07,81,Other Services (except Public Administration),6053000.0,
2024-08,81,Other Services (except Public Administration),6025000.0,
2024-09,81,Other Services (except Public Administration),5968000.0,
2024-10,81,Other Services (except Public Administration),5980000.0,
2024-11,81,Other Services (except Public Administration),5991000.0,
2024-12,81,Other Services (except Public Administration),5982000.0,
2025-01,81,Other Services (except Public Administration),5939000.0,
2025-02,81,Other Services (except Public Administration),5959000.0,
2025-03,81,Other Services (except Public Administration),5993000.0,
2025-04,81,Other Services (except Public Administration),6021000.0,
2025-05,81,Other Services (except Public Administration),6064000.0,
2025-06,81,Other Services (except Public Administration),6107000.0,
2025-07,81,Other Services (except Public Administration),6114000.0,
2025-08,81,Other Services (except Public Administration),6106000.0,
2025-09,81,Other Services (except Public Administration),6036000.0,
2025-10,81,Other Services (except Public Administration),6050000.0,
2025-11,81,Other Services (except Public Administration),6049000.0,
2025-12,81,Other Services (except Public Administration),6042000.0,
2021-01,92,Public Administration,21660000.0,
2021-02,92,Public Administration,21993000.0,
2021-03,92,Public Administration,22143000.0,
2021-04,92,Public Administration,22233000.0,
2021-05,92,Public Administration,22177000.0,
2021-06,92,Public Administration,21874000.0,
2021-07,92,Public Administration,20948000.0,
2021-08,92,Public Administration,21252000.0,
2021-09,92,Public Administration,22157000.0,
2021-10,92,Public Administration,22404000.0,
2021-11,92,Public Administration,22484000.0,
2021-12,92,Public Administration,22355000.0,
2022-01,92,Public Administration,21939000.0,
2022-02,92,Public Administration,22268000.0,
2022-03,92,Public Administration,22326000.0,
2022-04,92,Public Administration,22398000.0,
2022-05,92,Public Administration,22372000.0,
2022-06,92,Public Administration,21978000.0,
2022-07,92,Public Administration,21091000.0,
2022-08,92,Public Administration,21441000.0,
2022-09,92,Public Administration,22354000.0,
2022-10,92,Public Administration,22656000.0,
2022-11,92,Public Administration,22818000.0,
2022-12,92,Public Administration,22645000.0,
2023-01,92,Public Administration,22375000.0,
2023-02,92,Public Administration,22804000.0,
2023-03,92,Public Administration,22886000.0,
2023-04,92,Public Administration,22966000.0,
2023-05,92,Public Administration,22967000.0,
2023-06,92,Public Administration,22618000.0,
2023-07,92,Public Administration,21621000.0,
2023-08,92,Public Administration,22044000.0,
2023-09,92,Public Administration,23004000.0,
2023-10,92,Public Administration,23350000.0,
2023-11,92,Public Administration,23492000.0,
2023-12,92,Public Administration,23396000.0,
2024-01,92,Public Administration,23033000.0,
2024-02,92,Public Administration,23487000.0,
2024-03,92,Public Administration,23617000.0,
2024-04,92,Public Administration,23634000.0,
2024-05,92,Public Administration,23591000.0,
2024-06,92,Public Administration,23185000.0,
2024-07,92,Public Administration,22191000.0,
2024-08,92,Public Administration,22596000.0,
2024-09,92,Public Administration,23490000.0,
2024-10,92,Public Administration,23844000.0,
2024-11,92,Public Administration,23989000.0,
2024-12,92,Public Administration,23843000.0,
2025-01,92,Public Administration,23500000.0,
2025-02,92,Public Administration,23840000.0,
2025-03,92,Public Administration,23911000.0,
2025-04,92,Public Administration,23928000.0,
2025-05,92,Public Administration,23833000.0,
2025-06,92,Public Administration,23448000.0,
2025-07,92,Public Administration,22384000.0,
2025-08,92,Public Administration,22704000.0,
2025-09,92,Public Administration,23587000.0,
2025-10,92,Public Administration,23707000.0,
2025-11,92,Public Administration,23812000.0,
2025-12,92,Public Administration,23686000.0,
2021-01,99,Unclassified,,
2021-02,99,Unclassified,,
2021-03,99,Unclassified,,
2021-04,99,Unclassified,,
2021-05,99,Unclassified,,
2021-06,99,Unclassified,,
2021-07,99,Unclassified,,
2021-08,99,Unclassified,,
2021-09,99,Unclassified,,
2021-10,99,Unclassified,,
2021-11,99,Unclassified,,
2021-12,99,Unclassified,,
2022-01,99,Unclassified,,
2022-02,99,Unclassified,,
2022-03,99,Unclassified,,
2022-04,99,Unclassified,,
2022-05,99,Unclassified,,
2022-06,99,Unclassified,,
2022-07,99,Unclassified,,
2022-08,99,Unclassified,,
2022-09,99,Unclassified,,
2022-10,99,Unclassified,,
2022-11,99,Unclassified,,
2022-12,99,Unclassified,,
2023-01,99,Unclassified,,
2023-02,99,Unclassified,,
2023-03,99,Unclassified,,
2023-04,99,Unclassified,,
2023-05,99,Unclassified,,
2023-06,99,Unclassified,,
2023-07,99,Unclassified,,
2023-08,99,Unclassified,,
2023-09,99,Unclassified,,
2023-10,99,Unclassified,,
2023-11,99,Unclassified,,
2023-12,99,Unclassified,,
2024-01,99,Unclassified,,
2024-02,99,Unclassified,,
2024-03,99,Unclassified,,
2024-04,99,Unclassified,,
2024-05,99,Unclassified,,
2024-06,99,Unclassified,,
2024-07,99,Unclassified,,
2024-08,99,Unclassified,,
2024-09,99,Unclassified,,
2024-10,99,Unclassified,,
2024-11,99,Unclassified,,
2024-12,99,Unclassified,,
2025-01,99,Unclassified,,
2025-02,99,Unclassified,,
2025-03,99,Unclassified,,
2025-04,99,Unclassified,,
2025-05,99,Unclassified,,
2025-06,99,Unclassified,,
2025-07,99,Unclassified,,
2025-08,99,Unclassified,,
2025-09,99,Unclassified,,
2025-10,99,Unclassified,,
2025-11,99,Unclassified,,
2025-12,99,Unclassified,,
